#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.145	2.13703	1.75054	0.192105	-0.21699	0.0419945	-0.361994	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.2	2.14744	1.73848	0.186518	-0.22154	0.0419344	-0.361934	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.255	2.15754	1.72617	0.180905	-0.226057	0.0419142	-0.361914	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.31	2.16734	1.71361	0.175267	-0.230541	0.0419339	-0.361934	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.365	2.17682	1.70081	0.169602	-0.234994	0.0419934	-0.361993	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.42	2.18599	1.68776	0.163908	-0.239416	0.0420929	-0.362093	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.475	2.19485	1.67447	0.158186	-0.243808	0.0422325	-0.362232	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.53	2.20339	1.66094	0.152433	-0.248171	0.0424122	-0.362412	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.585	2.21162	1.64717	0.146648	-0.252505	0.0426322	-0.362632	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.64	2.21953	1.63317	0.140831	-0.256811	0.0428927	-0.362893	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.695	2.22711	1.61893	0.13498	-0.26109	0.0431939	-0.363194	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.75	2.23437	1.60445	0.129094	-0.265343	0.0435361	-0.363536	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.805	2.24131	1.58974	0.123171	-0.26957	0.0439196	-0.363919	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.86	2.24792	1.5748	0.117211	-0.273771	0.0443446	-0.364345	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.915	2.2542	1.55962	0.111212	-0.277948	0.0448116	-0.364812	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.97	2.26015	1.54422	0.105172	-0.282101	0.045321	-0.365321	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.025	2.26577	1.52859	0.0990897	-0.28623	0.0458733	-0.365873	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.08	2.27105	1.51274	0.0929644	-0.290336	0.0464688	-0.366469	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.135	2.276	1.49666	0.0867941	-0.29442	0.0471082	-0.367108	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
